G5oh_A01_n4	G6oh_A02_n3	G6oh_A03_n6	G6oh_A03_n7	G6oh_A03_n3	G7oh_A03_n4	G8oh_A01_n2	G8oh_A01_n3	G8oh_A03_n3
472.006			509.85	556.4946				489.969
472.277			510.01	556.7075				490.062
472.351			510.193	556.8376				490.167
472.476			510.379	556.9518				490.216
472.626			510.478	557.0718				490.4
472.736			510.686	557.2671				490.583
472.887			510.838	557.4078				490.629
472.982			510.954	557.5699				490.653
473.248			511.211	557.6917				490.923
473.359			511.336	557.8129				491.038
473.473			511.422	557.9593				491.102
473.606			511.618	558.1179				491.349
473.695			511.772	558.239				491.812
473.773			511.876	558.436				491.922
474.074			512.064	558.6405				491.968
474.237			512.194	558.7802				492.025
474.315			512.362	558.9213				492.318
474.51			512.505	559.0944				492.418
474.636			512.658	559.2423				492.985
474.729			512.74	559.3778				493.4
474.874			512.892	559.5171				493.44
475.204			513.089	559.6862				494.025
475.314			513.239	559.8026				494.232
475.401			513.419	560.0226				494.311
475.58			513.527	560.1212				494.622
475.742			513.688	560.35				494.65
475.9			513.838	560.48				494.755
476.011			514.003	560.6321				494.806
476.158			514.125	560.8174				495.185
476.29			514.27	560.9266				495.409
476.393			514.374	561.0604				495.45
476.504			514.534	561.1697				495.554
476.629			514.689	561.4554				495.608
476.789			514.787	561.6021				495.659
476.901			515.001	561.6859				495.852
477.074			515.147	561.8144				496.046
477.166			515.262	561.9159				496.097
477.295			515.399	562.1583				496.388
477.499			515.641	562.2511				496.498
477.648			515.795	562.4101				496.563
477.758			515.905	562.5584				496.635
477.862			516.02	562.7237				496.686
477.981			516.249	562.8279				497.075
478.069			516.332	563.0127				497.166
478.18			516.486	563.1313				497.201
478.431			516.618	563.2525				497.38
478.519			516.777	563.3896				497.434
478.777			516.945	563.5463				497.723
478.982			517.086	563.7369				497.768
479.064			517.269	563.8885				498.303
479.199			517.4	564.011				498.55
479.314			517.513	564.1591				498.68
479.464			517.631	564.3111				499.094
479.591			517.763	564.4454				499.161
479.704			517.904	564.6154				499.687
479.789			518.079	564.7817				499.797
479.958			518.21	564.8942				500.05
480.029			518.311	565.165				500.251
480.148			518.535	565.2899				500.318
480.245			518.646	565.4333				500.421
480.392			518.787	565.6334				500.667
480.493			518.978	565.7289				500.818
480.596			519.149	565.8762				500.883
480.832			519.284	566.0182				500.915
480.935			519.382	566.1834				501.035
481.039			519.606	566.3351				501.073
481.191			519.75	566.4766				501.272
481.299			519.902	566.5865				501.302
481.476			520.031	566.7574				501.602
481.685			520.224	566.9304				501.653
481.787			520.429	567.0807				501.685
481.855			520.603	567.2259				502.178
482.05			520.682	567.3609				502.279
482.153			520.875	567.4779				502.365
482.252			521.043	567.6893				502.657
482.398			521.167	567.775				503.108
482.511			521.313	567.9119				503.144
482.69			521.454	568.1154				503.408
482.789			521.643	568.2043				503.445
482.925			521.764	568.3533				503.688
483.042			521.882	568.5369				503.801
483.231			522.046	568.6506				503.846
483.331			522.24	568.8053				503.933
483.623			522.364	568.968				504.011
483.711			522.49	569.1239				504.161
483.805			522.703	569.2951				504.19
483.898			522.85	569.456				504.226
484.088			522.978	569.5935				504.554
484.251			523.132	569.7018				504.641
484.327			523.273	569.8718				504.683
484.489			523.414	569.9823				504.851
484.635			523.551	570.1466				505.014
484.735			523.69	570.3146				505.036
484.882			523.816	570.4547				505.091
484.988			523.986	570.5797				505.232
485.141			524.101	570.7466				505.521
485.268			524.25	570.8649				505.657
485.401			524.359	570.9979				505.685
485.525			524.511	571.1583				505.756
485.656			524.702	571.2866				506.23
485.777			524.852	571.4679				506.612
485.895			525.021	571.6052				506.66
486.077			525.184	571.769				506.831
486.208			525.294	571.9216				507.061
486.321			525.454	572.0176				507.127
486.506			525.616	572.2524				507.209
486.611			525.744	572.4246				507.358
486.716			525.947	572.5214				507.411
486.853			526.126	572.6802				507.452
486.939			526.235	572.8478				507.682
487.071			526.427	572.9666				507.753
487.227			526.551	573.1442				507.81
487.374			526.685	573.2686				507.958
487.516			526.845	573.4501				508.135
487.621			527.074	573.6313				508.194
487.746			527.252	573.7454				508.434
487.893			527.402	573.9331				508.503
487.967			527.512	574.101				508.561
488.173			527.612	574.2057				508.868
488.31			527.825	574.4008				508.898
488.41			528.017	574.5101				509.136
488.611			528.147	574.6529				509.18
488.757			528.305	574.785				509.222
488.843			528.453	574.9461				509.43
489.02			528.572	575.1069				509.501
489.149			528.81	575.2728				509.669
489.481			528.954	575.4366				509.715
489.579			529.052	575.5497				509.749
489.656			529.198	575.7269				509.932
489.825			529.331	575.8182				509.985
490.092			529.484	575.9902				510.889
490.225			529.61	576.1965				510.949
490.317			529.769	576.3251				511.284
490.402			529.876	576.4819				511.588
490.59			530.049	576.6163				511.637
490.676			530.151	576.7623				511.829
490.876			530.283	576.9591				511.874
491.036			530.425	577.0889				511.927
491.128			530.571	577.2242				511.989
491.261			530.688	577.3575				512.302
491.392			530.794	577.4889				512.388
491.502			530.952	577.6492				512.448
491.712			531.07	577.8072				512.51
491.855			531.191	577.9327				512.667
491.947			531.333	578.0855				512.696
492.128			531.469	578.2235				512.79
492.234			531.568	578.3607				513.104
492.385			531.7	578.5286				513.152
492.489			531.834	578.6902				513.202
492.629			531.971	578.8063				513.633
492.783			532.163	578.9648				513.669
492.908			532.271	579.127				513.8
493.068			532.397	579.2587				513.899
493.225			532.524	579.3694				514.018
493.36			532.693	579.5566				514.143
493.531			532.854	579.6967				514.216
493.695			532.944	579.8376				514.236
493.84			533.136	580.0031				514.568
493.944			533.254	580.1392				514.73
494.042			533.429	580.2952				514.769
494.131			533.584	580.4117				515.453
494.309			533.691	580.5577				515.592
494.474			533.872	580.7358				515.783
494.59			534.017	580.9103				515.826
494.762			534.143	581.0588				516.156
494.875			534.303	581.2214				516.248
495.122			534.435	581.3746				516.474
495.268			534.583	581.5834				516.522
495.361			534.714	581.7369				516.669
495.483			534.86	581.8474				516.835
495.668			534.984	582.0101				516.944
495.752			535.125	582.1912				516.99
495.857			535.213	582.3649				517.013
496.017			535.442	582.4988				517.235
496.117			535.52	582.6259				517.311
496.304			535.652	582.7485				517.543
496.467			535.765	582.9028				517.592
496.542			535.929	583.0646				517.616
496.665			536.023	583.1715				517.778
496.81			536.198	583.3378				517.803
496.927			536.292	583.4717				517.979
497.06			536.416	583.6017				518.009
497.213			536.552	583.7179				518.088
497.364			536.689	583.8334				518.41
497.479			536.821	584.0199				518.434
497.582			536.936	584.1592				518.516
497.754			537.06	584.2857				518.927
497.902			537.235	584.4802				518.956
498.043			537.368	584.6228				519.271
498.126			537.452	584.7479				519.302
498.246			537.676	584.8931				519.707
498.474			537.791	585.0473				519.844
498.705			537.905	585.1663				520.131
498.801			538.066	585.3388				520.193
498.992			538.215	585.55				520.523
499.189			538.464	585.7874				520.568
499.282			538.584	585.8851				520.677
499.36			538.715	585.9946				520.915
499.588			539.011	586.158				520.958
499.823			539.156	586.2941				521.027
499.959			539.234	586.4482				521.273
500.101			539.393	586.6048				521.317
500.236			539.515	586.7214				521.359
500.372			539.668	586.8857				521.609
500.619			539.766	587.0356				521.646
500.755			540.137	587.1576				521.698
500.926			540.326	587.2596				521.732
501.037			540.436	587.4178				522.064
501.145			540.615	587.5669				522.097
501.314			540.748	587.715				522.182
501.427			540.87	587.9191				522.22
501.563			541.054	588.0365				522.451
501.659			541.196	588.1491				522.602
501.753			541.413	588.3375				522.647
501.929			541.541	588.4926				522.709
502.025			541.705	588.6259				523.276
502.174			541.838	588.7253				523.579
502.337			541.988	588.8926				523.882
502.453			542.074	589.0438				524.061
502.602			542.198	589.1761				524.192
502.738			542.343	589.3528				524.345
502.842			542.472	589.5571				524.402
502.939			542.61	589.6807				524.467
503.065			542.772	589.8434				524.532
503.256			542.869	589.9554				524.606
503.326			542.979	590.1005				524.824
503.641			543.092	590.2136				524.927
503.769			543.272	590.3968				524.952
503.88			543.361	590.5054				525.257
503.987			543.503	590.6879				525.317
504.218			543.623	590.9133				525.401
504.334			543.724	591.0602				525.434
504.493			543.869	591.233				525.544
504.627			544.01	591.3685				525.574
504.745			544.141	591.5847				525.842
504.914			544.325	591.6752				525.878
505.022			544.413	591.7847				525.916
505.142			544.577	591.9398				526.054
505.283			544.767	592.0944				526.072
505.467			544.882	592.3117				526.527
505.581			545.022	592.4224				526.575
505.717			545.237	592.6044				526.643
505.842			545.325	592.7176				526.86
505.969			545.564	592.9033				526.891
506.151			545.695	593.0152				527.177
506.27			545.852	593.1426				527.276
506.416			546	593.3069				527.314
506.748			546.116	593.436				527.387
506.861			546.267	593.5865				527.544
507.014			546.396	593.7079				527.596
507.129			546.504	593.8419				527.842
507.25			546.739	594.0087				527.901
507.42			546.857	594.1722				528.008
507.526			546.983	594.2996				528.06
507.671			547.087	594.4911				528.143
507.839			547.212	594.6478				528.203
508.006			547.355	594.7712				528.498
508.11			547.543	594.9421				528.613
508.327			547.685	595.102				528.642
508.409			547.844	595.2159				529.18
508.565			547.933	595.3591				529.377
508.741			548.141	595.5598				529.416
508.824			548.31	595.6511				529.887
509.018			548.429	595.8159				529.936
509.112			548.604	595.9393				530.403
509.342			548.691	596.1029				530.461
509.421			548.867	596.1967				530.57
509.547			548.962	596.3507				530.679
509.71			549.143	596.5664				530.912
509.823			549.272	596.728				530.947
510.015			549.393	596.8568				531.022
510.193			549.587	596.9692				531.052
510.296			549.71	597.1678				531.224
510.401			549.86	597.2912				531.629
510.525			549.96	597.4199				531.667
510.638			550.13	597.5634				531.7
510.761			550.236	597.7412				532.159
510.931			550.445	597.9016				532.223
511.094			550.56	598.0608				532.336
511.364			550.75	598.1755				532.381
511.473			550.892	598.3076				532.568
511.668			551.07	598.467				532.697
511.772			551.174	598.608				532.792
511.859			551.331	598.8084				532.893
511.969			551.454	598.9418				532.922
512.251			551.575	599.0628				533.049
512.329			551.772	599.2363				533.179
512.497			551.901	599.329				533.287
512.572			552.062	599.4921				533.336
512.727			552.314	599.628				533.36
512.911			552.467	599.7667				533.677
512.995			552.581	599.9527				533.704
513.115			552.704					533.738
513.359			552.909					533.796
513.457			553.162					533.845
513.569			553.315					534.365
513.798			553.452					534.41
513.87			553.603					534.463
514.031			553.717					534.858
514.228			553.833					535.107
514.337			553.935					535.143
514.504			554.163					535.596
514.658			554.292					535.66
514.742			554.406					535.732
514.914			554.607					535.847
515.023			554.748					536.013
515.198			554.894					536.17
515.322			554.986					536.296
515.495			555.115					536.519
515.637			555.235					536.629
515.853			555.425					536.671
515.965			555.519					536.771
516.096			555.633					536.792
516.256			555.821					536.942
516.38			555.918					536.976
516.517			556.064					537.176
516.632			556.2					537.2
516.85			556.298					537.332
516.968			556.417					537.402
517.203			556.565					537.419
517.366			556.67					537.716
517.49			556.774					537.796
517.568			556.903					537.823
517.754			557.033					537.909
517.832			557.157					537.931
518.043			557.266					538.332
518.118			557.388					538.388
518.276			557.533					538.52
518.398			557.651					538.552
518.482			557.77					538.572
518.671			558.018					538.873
518.814			558.113					539.041
518.973			558.223					539.109
519.064			558.374					539.21
519.276			558.498					539.685
519.374			558.635					539.749
519.524			558.759					540.03
519.669			558.876					540.073
519.805			559.111					540.118
519.961			559.209					540.871
520.147			559.358					540.927
520.243			559.466					540.994
520.344			559.579					541.084
520.562			559.685					541.144
520.684			559.778					541.183
520.893			559.916					541.548
520.96			560.044					541.689
521.143			560.174					541.764
521.248			560.282					541.807
521.397			560.394					542.08
521.545			560.598					542.115
521.624			560.684					542.164
521.822			560.811					542.527
521.911			560.901					542.562
522.092			561.092					542.606
522.186			561.227					542.651
522.321			561.357					542.796
522.51			561.472					542.983
522.608			561.583					543.032
522.739			561.738					543.241
522.878			561.834					543.294
523			561.973					543.564
523.2			562.15					543.695
523.266			562.28					544.039
523.428			562.415					544.08
523.549			562.504					544.102
523.64			562.717					544.145
523.766			562.858					544.336
523.944			563.008					544.366
524.06			563.109					544.75
524.314			563.262					544.903
524.399			563.4					544.945
524.578			563.542					545.003
524.662			563.697					545.067
524.797			563.785					545.122
524.954			564					545.277
525.072			564.149					545.37
525.261			564.287					545.443
525.366			564.416					545.532
525.495			564.555					545.652
525.67			564.683					545.762
525.788			564.824					546.03
525.956			564.946					546.068
526.033			565.065					546.104
526.159			565.188					546.156
526.407			565.358					546.176
526.571			565.481					546.578
526.708			565.635					546.946
526.836			565.788					547.004
526.934			565.975					547.587
527.15			566.218					547.787
527.269			566.353					547.823
527.356			566.533					547.944
527.582			566.697					548.344
527.671			566.795					548.419
527.866			566.973					548.506
527.988			567.064					548.62
528.09			567.163					548.817
528.203			567.31					548.911
528.286			567.485					548.986
528.406			567.629					549.007
528.515			567.758					549.401
528.724			567.851					549.505
528.86			567.979					549.545
529.022			568.104					549.623
529.145			568.196					550.065
529.269			568.29					550.484
529.356			568.431					550.522
529.544			568.571					550.568
529.666			568.717					550.814
529.75			568.87					550.93
530.01			569.004					551.165
530.128			569.17					551.233
530.3			569.25					551.381
530.381			569.444					551.46
530.54			569.523					551.501
530.657			569.662					551.585
530.814			569.756					551.612
530.962			569.889					551.675
531.051			570.019					551.958
531.19			570.197					552.003
531.347			570.293					552.486
531.465			570.427					552.58
531.66			570.548					552.62
531.754			570.741					553.073
531.871			570.847					553.209
532.038			570.995					553.271
532.145			571.124					553.334
532.281			571.242					553.495
532.362			571.398					553.672
532.59			571.53					553.928
532.708			571.689					553.978
532.861			571.807					554.055
533.029			571.977					554.079
533.17			572.114					554.371
533.352			572.286					554.426
533.482			572.443					554.457
533.529			572.561					554.695
533.885			572.675					554.721
533.994			572.799					554.768
534.082			572.933					555.132
534.267			573.053					555.491
534.477			573.28					555.524
534.639			573.396					555.619
534.738			573.585					556.102
534.87			573.747					556.539
534.997			573.859					556.603
535.25			573.956					556.756
535.373			574.171					557.038
535.478			574.323					557.082
535.639			574.462					557.545
535.744			574.612					557.692
535.887			574.85					557.734
536.003			575.013					557.934
536.258			575.176					558.198
536.441			575.349					558.29
536.549			575.482					558.616
536.695			575.63					558.659
536.844			575.736					558.837
536.938			575.889					559.124
537.214			576.1					559.157
537.317			576.302					559.898
537.456			576.51					560.028
537.586			576.684					560.131
537.695			576.848					560.204
537.842			576.971					560.613
537.936			577.113					560.816
538.14			577.391					561.012
538.243			577.559					561.112
538.379			577.717					561.149
538.606			577.858					561.424
538.784			578.012					561.479
